ID_code,target,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100,var_101,var_102,var_103,var_104,var_105,var_106,var_107,var_108,var_109,var_110,var_111,var_112,var_113,var_114,var_115,var_116,var_117,var_118,var_119,var_120,var_121,var_122,var_123,var_124,var_125,var_126,var_127,var_128,var_129,var_130,var_131,var_132,var_133,var_134,var_135,var_136,var_137,var_138,var_139,var_140,var_141,var_142,var_143,var_144,var_145,var_146,var_147,var_148,var_149,var_150,var_151,var_152,var_153,var_154,var_155,var_156,var_157,var_158,var_159,var_160,var_161,var_162,var_163,var_164,var_165,var_166,var_167,var_168,var_169,var_170,var_171,var_172,var_173,var_174,var_175,var_176,var_177,var_178,var_179,var_180,var_181,var_182,var_183,var_184,var_185,var_186,var_187,var_188,var_189,var_190,var_191,var_192,var_193,var_194,var_195,var_196,var_197,var_198,var_199
train_45504,0,10.4008,4.6501,16.5622,11.2493,12.6048,-4.0093,5.4575,18.8661,4.8849,6.5448,7.4236,-6.9353,14.0742,9.4599,3.4689,14.8673,5.809,-3.0965,11.121,19.5153,0.2235,19.6234,2.406,3.8977,10.3453,13.2528,1.2567,-1.5327,5.4459,6.0995,-10.0563,11.1564,0.9896,15.5748,11.9872,-1.3371,3.0539,5.9314,14.1122,-2.1885,8.0489,13.6611,10.6105,11.9314,-2.1492,8.7605,9.2825,-24.5981,8.4513,18.0565,14.1228,23.0562,-7.023,5.9526,-8.4428,14.1967,23.093,6.4541,12.0999,8.3004,18.5391,-21.5754,0.6805,-1.8828,5.733,4.3636,6.7257,12.1514,5.0258,-7.6309,7.0637,0.8937,1.697,12.6648,33.1248,26.9775,9.0115,25.9207,3.597,14.1084,3.6635,13.9697,-1.9314,6.2306,3.8892,21.1712,-5.518,8.0348,7.1467,-2.4118,-1.3177,7.2339,10.7721,11.3178,11.1861,0.0129,11.14,16.7699,0.5933,-1.2771,4.8409,22.9954,15.7235,1.2685,13.9239,2.6755,4.8355,32.5767,14.5009,15.6203,2.1118,5.1621,3.417,5.2847,2.7257,4.8475,2.9118,10.6894,8.2359000000000009,5.5615,54.0657,11.6301,0.1029,1.2718,9.3069,12.3034,14.2189,0.6699,4.7859,20.3302,11.5301,0.2261,7.0028,7.0674,8.2634,-9.8593,35.4771,-0.6591,4.5899,14.5577,-4.2837,10.2442,3.5623,9.5122,9.1369,0.2801,6.2218,6.2441,3.8315,0.0497,17.3607,18.5102,10.785,18.2123,10.1884,-8.0577,14.2653,-11.5383,14.4279,8.7816,37.1864,5.7311,3.9172,7.3443,-1.8079,16.601,2.6952,5.62,7.024,5.5943,4.7803,-2.1673,19.4372,1.4246,22.2499,6.0052,-11.2768,10.6842,9.6442,4.2922,0.6735,10.9237,-17.6379,5.1228,20.2169,-4.4406,7.9819,7.6873,8.3972,0.7468,3.0571,9.4109,1.6179,4.9889,22.03,1.1362,0.78,8.8827,19.9955,-11.041
train_174863,0,14.8167,3.2822,13.6189,5.8466,13.2961,-6.3019,5.8439,21.3018,0.9004,5.6626,2.6121,-1.9757,14.2446,4.0786,8.7468,15.0218,6.5451,-11.2898,20.3432,14.1158,16.6488,29.4033,6.4201,2.7554,4.4707,13.7518,-1.7887,-2.1462,5.072,5.8261,-15.2455,13.2449,0.3361,15.5646,11.9237,11.7549,5.4472,5.0415,13.6709,-1.895,2.4632,14.0317,12.1716,11.2116,18.8926,-4.5389,7.2574,-21.3027,8.9448,6.6348,13.6526,17.0409,0.8738,5.7227,-5.8456,7.3068,21.2182,7.0051,3.872,9.0438,15.9561,-2.7637,-1.3644,3.2336,8.2735,1.0568,6.4918,21.9453,5.0102,-5.6662,31.1771,0.4369,2.3403,8.1287,25.9164,3.9835,6.1026,17.6898,9.0878,13.0776,-1.7555,14.4716,-7.1323,1.4584,-7.0539,14.5405,-8.4387,15.3687,12.4922,2.6725,-23.1618,7.0187,18.3999,10.1565,11.9018,-0.8295,15.8765,3.4617,1.3763,-0.4112,-11.9842,23.4715,12.8787,1.5385,9.4772,4.613,10.6607,4.0476,14.1771,9.1007,4.123,6.8237,3.818,4.4909,3.0797,0.6505,3.5881,-6.0258,-11.237,-0.5214,28.9784,9.4095,-6.1362,-8.5728,7.6288,12.6521,13.2385,6.0087,-0.0961,15.0102,12.8691,0.4727,9.8809,7.2165,-0.1903,8.9929,15.0979,26.0836,1.1305,6.7585,4.3032,-0.9489,9.325,11.5126,7.8218,1.8143,9.8077,2.1811,4.407,6.7148,20.5464,13.608,6.8735,14.6473,-1.1504,-8.1654,12.6716,7.1771,10.9678,12.5635,40.9847,5.6848,5.2809,12.7753,4.6635,16.1022,2.8836,8.3064,3.6624,5.5193,-2.9297,-1.8922,25.2785,4.2337,16.0521,18.9163,-11.4967,16.1362,-1.8284,5.3193,-13.3229,9.5321,1.8888,9.5841,-0.1503,-8.282,14.5368,-26.8191,15.0641,0.3719,7.9084,2.1329,3.1482,4.2244,18.245,2.6719,5.2237,9.1043,18.6768,-8.2916
train_186605,0,9.4719,-0.4571,8.5321,8.2247,10.6588,-4.1641,5.3272,15.6438,-8.4364,6.8159,10.0602,-5.68,14.1022,-1.6886,8.6834,14.3739,9.8506,-0.9283,17.1119,21.2461,7.0469,21.6111,0.178,2.9436,11.102,13.8297,9.6179,-2.0577,5.7034,6.3206,-19.9879,9.9975,0.4391,12.7767,11.4145,-1.7136,6.4036,8.5947,6.4816,0.6151,-15.5939,8.4078,11.797,11.7174,6.1002,-0.8802,12.1378,-3.2899,6.1411,25.2774,13.0634,15.0327,1.7101,6.8544,5.8816,12.4145,10.3212,6.4838,3.783,8.3936,10.5433,-17.6509,2.598,-1.8839,6.5311,-3.4247,5.0792,24.9639,5.0261,-2.8877,34.4439,0.4878,2.7678,21.0269,31.8628,10.0231,3.6111,18.0684,4.3153,12.3511,6.4497,11.8051,-14.2756,-0.1774,0.1161,19.8648,14.7749,8.6974,11.5017,2.0264,-21.7151,6.9819,10.1663,10.7993,6.5805,-0.9324,3.4306,28.0203,1.5204,-4.6593,-11.8149,14.7334,8.0499,1.7505,10.5549,4.8891,10.7745,16.7226,14.3115,28.3673,2.8913,4.7541,1.4017,6.9619,3.9138,4.7402,1.2547,21.0849,-7.2039,5.9182,43.7623,10.0238,5.6523,8.6425,5.3679,12.1212,14.0884,-6.6184,3.9639,13.9253,12.5406,-0.1905,7.7373,7.2047,9.4379,-0.0724,13.9724,26.4246,3.8945,10.3308,1.255,11.344,15.5557,12.3192,8.6909,1.4176,13.2998,1.1389,4.0253,3.8172,14.5291,9.6145,6.3011,16.0722,-1.2557,-11.8391,13.3018,6.6415,13.0143,10.9575,7.143,5.7008,4.6671,10.0753,-0.7686,19.3665,2.9282,-0.8241,13.2331,6.506,0.491,-8.0637,20.2643,-4.9555,28.0325,11.7482,-1.0731,15.0695,1.6549,1.9405,-2.3382,10.9022,-1.7193,14.0782,1.8914,-2.8308,5.9703,-12.7092,18.8932,1.57,0.2578,2.6776,0.0507,3.3961,16.2844,-0.4713,0.0029,10.0363,8.0448,4.0399
train_43920,0,7.1779,-0.865,13.0313,6.3907,9.7261,0.4546,4.7583,16.774,3.9211,6.1667,-1.4883,-0.9132,14.0746,3.2394,11.3369,14.6059,6.1757,-2.2651,23.3105,24.0161,15.3459,19.4567,4.4756,3.1985,11.3024,13.2899,-13.0181,-3.0492,6.0573,5.9112,-5.0869,7.2362,-2.3759,17.3087,12.1469,4.7666,1.2881,3.2027,13.6056,-0.0941,-8.6814,18.0809,10.8004,11.9817,12.3251,-2.0586,14.6267,-12.3775,25.0028,25.6475,12.965,22.7652,-0.4475,6.6657,-12.1398,5.7571,18.1845,5.3782,2.5947,9.6426,13.4265,-15.9612,-1.582,1.8412,7.5541,2.308,4.8076,6.8609,5.0038,2.8146,19.5904,1.1316,3.1001,16.0685,26.1053,20.3324,-8.8386,17.0115,8.8692,13.4374,-12.3242,13.8519,4.6314,-2.3636,6.6774,12.7141,-6.368,6.7517,9.7367,6.8554,-16.2531,6.8364,17.4432,11.0648,13.1724,-0.6287,23.5954,32.2986,1.9991,0.503,7.6359,6.2774,26.257,1.7229,10.4165,3.7205,10.8062,18.5696,14.3472,15.0838,5.8775,4.5272,3.6528,2.765,3.8691,1.0183,-0.5485,26.6602,-14.5248,1.2693,32.5626,12.6671,11.1385,-7.6195,3.4716,12.1342,14.7375,3.2923,-1.777,24.0234,13.1095,0.9536,7.6203,6.7652,0.1021,-9.7871,33.2763,35.5671,-0.6966,5.8344,8.2226,3.3333,2.666,11.8546,8.0655,4.3015,10.9073,-1.0518,3.9516,13.7026,11.8324,9.3755,10.9569,16.21,-0.9694,-3.9716,12.2749,-8.9269,16.9485,16.225,21.3996,5.4833,6.9675,21.6284,-7.8953,25.3957,3.2005,3.6592,4.9281,5.3485,5.6248,-0.1268,31.2177,5.528,14.8747,10.7475,-0.9244,14.8216,6.5364,1.8538,-2.6362,10.8308,-7.0782,8.6416,16.4174,1.8785,6.8565,3.6694,16.2324,0.7643,3.4542,5.262,4.6935,1.0163,21.2256,0.2139,6.9577,9.9125,17.7638,6.2082
train_133037,0,10.5959,4.3701,7.5163,8.2346,10.2457,-16.4078,5.1921,9.8042,2.945,8.1371,1.1332,0.4404,14.2995,8.2813,11.5168,14.3297,9.4212,-0.1515,8.9684,31.4325,13.5427,19.9008,6.5065,3.5425,15.9136,13.7867,-14.0127,0.2153,5.9755,3.6205,-3.1439,10.3981,1.1016,15.3872,11.0584,0.0665,2.0174,2.8742,3.9554,5.2336,-12.3534,8.9825,12.5356,12.2589,11.8743,-41.9667,11.7207,-25.2278,1.765,4.9219,13.2839,14.1591,-8.7853,6.8099,19.6571,26.9744,23.2487,5.9403,0.2248,11.6817,13.7947,-34.3698,0.8273,2.9694,5.0867000000000004,2.4644,6.3753,9.6278,5.0119,-9.6351,16.7149,1.1095,1.6956,-0.9671,33.1804,18.9306,11.9696,15.8417,3.7415,15.6741,11.2775,14.8141,2.9202,13.011,-2.4268,17.7746,-0.6711,-2.0281,9.1269,-0.6995,-4.5246,6.7543,10.3193,10.3314,9.0926,-0.3836,7.4344,46.7211,2.4454,-0.9961,5.475,11.8971,18.1117,1.6508,11.7001,4.5455,6.0759,17.3829,14.0984,23.372,5.1353,5.7899,1.6241,5.3496,1.7722,0.4135,4.3852,13.4871,8.7784,5.8353,15.6218,12.424,-8.5492,5.9047,2.71,12.6069,12.8421,-0.699,4.0864,14.1295,12.1311,0.1083,9.305,6.8292,-2.2816,3.2626,22.4695,26.3913,-0.8197,9.575,7.5576,0.7737,12.2562,12.1386,7.6957,2.9921,10.8755,9.2814,3.9793,1.4169,13.6223,4.4441,12.8011,18.7906,9.3652,-5.5313,14.2722,-14.5621,19.8775,8.4489,14.4541,6.0826,3.7374,14.1673,-8.6939,19.5525,3.2272,-3.2683,2.4822,5.4228,-10.5419,4.7332,11.4832,5.0182,9.9709,9.3253,11.8947,15.0832,10.7575,0.4841,-7.8992000000000004,11.8174,7.047,8.8422,9.1796,-4.5641,11.8617,-21.9074,16.8362,-0.2939,2.6825,7.5833,2.7002,-1.8777,17.1022,0.9683,-1.3214,7.4844,17.4255,-11.2622
train_5187,0,7.3096,-7.771,8.8453,7.9462,11.5849,-16.6234,3.7095,20.1948,2.3934,6.7992,-4.8142,-14.6244,14.1065,-3.4219,3.7104,14.8714,5.981,-4.8307,17.801,24.8341,14.6154,16.5138,8.238,3.3316,8.7371,13.6728,-4.5309,-1.9391,5.6345,6.6446,-5.0268,10.1209,-1.836,20.0027,11.5935,-2.2614,1.5204,2.8292,13.844,-0.9243,-1.9515,11.8161,12.2775,12.0471,7.7622,-46.9616,12.0717,-21.3881,-7.5668,19.7987,12.9735,21.9071,1.8147,5.8392,11.9284,11.0417,16.1203,6.5083,-4.983,9.0604,20.9244,-10.426,-1.8912,0.5088,6.5763,4.2652,5.7616,8.7637,5.0105,-5.8805,10.3712,0.6271,-4.2961,18.3615,42.4312,21.6067,1.3767,18.4673,3.853,13.8485,6.2955,17.9024,-11.3826,-2.9753,-11.9674,23.4747,6.4251,15.7799,7.681,-2.7593,-19.368,6.8905,7.1197,10.6201,12.5781,0.5691,9.5992,34.95,1.6016,-0.8193,-9.8591,13.8685,25.6312,1.3622,13.0902,3.303,8.7255,17.5207,14.3737,17.684,-3.9358,6.7198,2.7655,5.5995,3.3783,-3.3041,0.8453,17.9871,4.1793,3.8562,22.2382,8.6205,1.4625,5.249,6.5035,12.367,14.0361,-3.3121,-4.5157,11.8053,12.1464,0.1651,6.7936,6.2234,-9.1335,-5.5573,-0.3904,15.4836,8.8087,5.2798,-1.3557,10.7824,3.8231,13.0145,8.4932,3.8976,8.0112,5.8937,3.7972,-11.2266,17.3115,5.5437,5.7693,14.4033,3.2617,-2.6614,11.8976,-15.9026,17.409,18.7199,7.7264,5.9506,3.5405,0.0285,-11.5253,14.9025,2.9455,-1.8771,5.1336,5.7951,1.4833,3.1646,15.3769,4.0635,26.0465,12.9357,-0.5289,16.7312,-0.4446,-2.5131,-1.9945,8.648,-18.2556,5.8438,5.5773,1.8777,12.7302,-8.192,21.5011,0.5616,6.7935,5.727,0.532,4.7609,13.9347,0.49,0.2472,9.0167,14.5181,-2.5473
train_79932,0,11.1569,-2.5085,11.9319,7.2551,8.5999,-0.5442,7.0303,19.7891,0.159,7.8706,-4.8824,-0.9926,14.3138,11.6209,6.22,14.31,7.1359,-4.1336,23.7357,24.1794,10.1465,31.1553,6.2056,2.0769,4.0214,13.8368,-1.9833,-2.9581,4.1427,5.7049,-9.6544,10.5449,-5.2255,15.9611,12.0785,1.3091,0.4675,3.9296,14.217,-4.9988,-1.8218,13.6563,10.5561,11.6526,4.7007,-16.455,7.9252,6.0201,22.6045,16.4075,14.1265,20.4849,1.861,6.6594,3.2726,16.4753,22.2794,5.6698,1.0702,8.9443,13.1485,-13.0761,0.4989,6.6534,8.8679,3.0216,6.5831,3.6784,5.0239,-7.835,28.2343,1.099,7.3873,18.1858,9.5546,29.2303,15.0153,18.0152,7.1954,16.1506,6.9491,17.4001,-17.7754,2.605,-4.0061,15.4207,-4.0421,16.5338,8.8001,-0.8351,-35.5894,6.8406,9.4492,9.9097,11.791,1.0458,14.0232,19.0881,2.8307,-3.9693,2.5723,23.8907,35.0558,1.4832,13.0938,5.954,8.8817,8.3533,14.2377,18.5322,7.5773,6.6417,3.9676,12.9606,2.2662,-1.3237,1.6319,36.5321,2.3293,-1.6436,17.1751,13.3084,7.2371,5.106,3.9425,12.159,13.7288,4.4479,-1.7744,17,11.6555,0.8811,7.7631,7.058,-8.8787,-7.7352,20.7808,19.8586,9.3408,13.1187,10.298400000000001,6.2562,9.6822,13.8196,9.145,0.7436,14.686,0.8079,4.0868,6.9475,14.6895,15.4678,5.9505,17.1463,0.925,-7.9202,14.3847,1.1237,14.9985,6.6048,14.2002,5.3954,4.9565,7.8802,-2.9183,14.8304,3.1717,-14.8983,4.6761,5.4819,1.7566,-2.6674,25.923,4.6618,16.6299,12.3151,-13.9206,16.2569,-6.5946,5.885,-2.5485,8.2958,8.5457,4.6662,14.3605,-3.0634,10.4568,-4.7005,13.298,0.5174,7.6575,9.1083,5.0038,-6.5165,14.0544,0.0414,1.3899,7.7073,15.9084,-9.8934
train_83305,0,7.7064,0.0482,10.0709,5.0918,8.5996,-0.43,6.6911,24.0793,-5.0622,9.0018,1.0412,3.6918,14.1671,9.9245,8.8933,14.9744,8.7864,-6.0755,24.8958,3.7126,8.6835,3.9503,-0.3682,3.036,13.1923,13.6322,4.1661,-0.4227,6.2373,5.8295,1.9268,11.6996,-2.8768,15.9986,11.6748,0.676,3.6318,8.3955,18.1496,-1.1663,-15.360900000000001,10.4231,10.6588,11.9663,-7.7378,-17.2671,11.571,-15.5756,10.7232,1.6327,13.7211,3.8463,-2.174,6.1825,11.0095,6.571,14.8433,6.8997,2.149,9.9032,10.4918,-10.6697,-1.5367,-3.6927,5.8405,-0.5623,3.1064,1.4652,5.0148,3.2815,49.5824,0.8796,-0.235,19.1835,21.6775,11.0777,2.5139,25.8087,4.5571,11.4621,5.8902,11.92,-11.8774,7.4129,-8.3561,13.7393,4.4262,0.4857,10.3655,1.6464,-19.8909,7.0375,13.2158,10.9045,10.8712,0.0965,17.1274,31.1852,1.9637,1.7171,-2.7368,10.6579,16.4915,1.3143,14.4682,5.5792,9.8257,19.9229,14.2522,17.8578,4.6831,6.0949,1.5876,13.4587,2.6687,0.0516,2.8508,26.6615,-13.1614,4.4029,42.7212,8.7797,7.5307,2.1205,1.0154,12.3805,12.7093,-1.8062,-1.9231,14.3395,12.2018,0.5883,9.1798,6.4463,-4.2739,-16.3039,26.4056,17.6283,3.2564,8.3719,-2.3174,6.6835,14.826,8.2225,7.3221,6.2936,6.3793,-11.0333,3.5128,0.3516,17.2083,5.1248,7.2969,15.2249,8.3074,-0.9933,13.4365,-3.3507,1.0494,8.8537,30.1293,6.1669,4.177,5.6792,-4.9695,18.5518,2.7267,2.6409,6.3555,5.7354,-3.3035,-1.4167,27.3737,-3.5172,7.6981,10.5558,-5.4759,9.1952,10.0662,1.0468,5.5865,9.8991,0.5158,18.0318,14.8794,-10.4329,9.905,6.7796,15.4798,2.7957,3.3554,5.9588,1.0912,1.1058,13.7621,-0.7638,9.2056,10.0446,17.5048,14.9863
train_132693,0,12.5133,-7.4778,10.5522,7.6381,13.2983,-2.293,7.2515,17.3932,-6.3002,5.9131,-7.4531,-8.8113,14.034,16.2254,5.7259,13.9478,10.9252,-4.2963,24.6796,4.1402,15.9726,21.6949,2.5077,3.6337,4.7299,13.5837,-3.6206,0.131,5.2419,0.8169,-5.0482,7.4727,-0.9709,19.4378,11.1786,3.0508,1.2573,8.2207,11.7839,2.7998,7.3808,17.8639,10.298400000000001,11.5621,10.1044,-14.691,15.5733,-5.7438,23.5974,19.6616,13.1252,1.5807,-1.748,5.852,5.1001,8.5885,12.0734,5.6786,10.8606,8.684,13.2284,9.4876,3.5056,-1.8289,5.2566,-0.3704,5.1381,13.696,5.0086,2.5025,33.56,0.8165,-1.7475,16.5534,35.3257,27.3865,3.1477,19.2035,7.909,17.1018,15.0712,17.6509,-6.3413,9.0059,-3.1816,23.7781,-3.588,17.7084,9.8968,11.4542,-34.6497,7.0581,6.8101,10.5954,12.607,0.5385,7.8622,9.5172,2.2196,-2.5201,2.2777,21.5539,20.8256,1.8596,9.7746,5.4918,7.2394,25.4797,14.0338,19.4365,3.2906,6.7271,0.6732,7.8395,3.2678,1.7825,1.5096,22.7255,2.2883,2.5961,7.8377,12.2122,-9.8532,17.1465,3.9425,12.0537,12.2958,0.9945,1.3679,13.0429,13.1473,0.5874,8.1613,7.2225,-15.6877,-4.3755,26.6056,30.8667,-0.9632,16.1163,-3.3658,-7.3662,22.3976,16.2125,8.9635,6.3888,8.2925,-11.6991,4.1193,-11.6821,17.6397,8.6871,11.9477,16.0066,13.3492,1.3338,12.6893,-5.5874,15.8771,4.3833,31.4385,5.5204,5.6118,4.9689,-6.8302,19.269,3.6289,-10.096,8.3846,5.6787,2.4207,-9.813,34.1347,-8.5854,22.3996,15.0324,9.1249,9.9555,13.8669,4.459,-1.742,9.5847,4.8408,7.5954,13.2138,-5.2459,3.8193,5.8046,14.7227,0.3548,10.9886,12.6455,3.0391,0.2629,16.6447,1.5249,-2.3174,8.1722,14.0835,-21.6173
train_118352,0,17.3883,-4.4313,12.0499,7.0379,10.6174,-5.8663,7.5464,16.7808,-4.5063,7.3014,-1.8407,-8.4906,14.0016,9.3871,6.774,13.7947,7.3612,-5.7934,14.2056,20.8305,19.4215,27.9232,1.5324,3.8347,10.1725,13.216,-16.3033,0.7776,6.2858,6.388,-11.9132,12.5656,1.9283,13.0486,12.2783,6.6516,1.2291,4.5405,21.7933,-4.884,-17.4895,1.0235,11.4375,12.0561,7.3752,-44.0152,11.7002,-28.9351,18.531,21.1711,11.4449,16.4779,-9.7849,5.1427,-17.6619,14.4828,16.8804,5.1193,4.7318,8.5221,13.6568,10.3013,1.7309,0.6006,8.1716,3.9645,5.7875,4.7853,5.0188,6.6088,11.5133,1.2762,6.8277,33.7591,29.0715,23.506,-1.3576,18.8867,2.536,14.8178,13.4923,12.0308,-4.7487,17.9676,1.9883,18.0892,-6.4992,5.1995,5.0767,11.809,-4.1219,7.2227,9.4327,10.298400000000001,11.5083,-0.2056,22.1972,37.6886,1.9344,-1.5811,-17.4588,9.0735,26.9214,1.6709,9.2668,3.5082,8.5892,16.7858,14.1824,24.566,-1.6867,6.891,3.8397,13.7209,4.0911,-0.4487,4.9932,14.8924,9.1293,11.4914,15.7618,12.8823,-6.1914,8.8059,5.5001,11.8629,13.6419,1.3909,-4.3018,17.2285,11.8522,1.4122,9.8028,6.1627,-2.6272,8.2633,14.767,10.6526,-0.6134,3.4567,-0.7864,-3.5215,20.5407,11.2755,9.9582,6.328,10.6104,-4.1962,3.9554,1.8371,13.1533,12.5004,5.7512,18.3157,9.0318,-1.2438,12.6551,-6.2172,24.2184,13.9369,6.7444,5.5978,4.8233,3.1775,1.2059,22.8451,3.4431,-5.7396,4.8377,5.8006,0.9627,5.0464,12.7576,6.7643,9.1587,12.6044,-0.8108,10.4968,-8.4536,5.4501,0.3475,12.7104,-1.9487,9.2314,10.8109,-6.9443,7.4079,-6.2037,15.9138,2.7237,2.2223,6.2815,1.2297,2.8745,20.6047,0.8491,10.9818,8.4993,9.5293,6.9587
train_155090,0,16.0705,-5.0428,12.9636,6.7194,8.7823,-0.6036,6.1876,15.0702,2.2908,6.7609,-2.4924,-7.2432,14.1718,5.13,4.1608,14.2193,5.5796,-10.6983,9.265,8.1021,14.03,18.9852,6.6349,3.0794,9.9342,13.7294,1.235,-0.689,6.081,7.2725,-3.8115,7.6552,-0.7336,10.1177,10.9375,3.2021,-0.0408,5.4879,16.4396,2.7281,-0.8668,11.2031,9.9799,11.4632,9.9588,-45.9957,11.6597,-32.673,34.2336,24.5069,13.0601,10.5926,-6.3277,7.049,18.0248,8.5169,16.7759,7.0049,3.0785,9.9015,6.8318,-31.9019,-0.0032,0.0589,8.9955,1.2168,6.7941,2.8711,5.019,-8.0295,16.4724,0.1761,5.9569,4.8888,47.9731,24.0201,9.5316,18.8609,8.1716,15.6137,3.1109,14.5774,1.3699,-6.6621,-10.1001,18.5209,0.0599,3.551,4.7446,6.3742,-4.6539,6.7333,16.054,10.799,13.4814,-0.1051,15.724,27.128,1.0941,0.9416,-11.8809,8.3172,21.2242,1.6909,13.3276,5.744,6.959,18.3531,14.0658,14.1423,8.4989,7.0058,4.1443,7.7246,2.1966,3.1563,-0.267,39.2815,9.7814,0.6103,32.9053,10.3467,1.1317,12.2233,3.5992,12.6596,12.9196,-3.5438,-1.4717,13.2234,11.0794,0.2122,4.7935,6.7687,4.8172,-1.0046,28.6732,21.3649,2.273,6.3859,7.0002,12.6002,-0.4597,9.8138,9.314,5.2629,10.3505,-4.0215,3.8885,-8.5075,16.773,8.1983,4.3037,18.0739,3.9353,-7.4093,12.2187,0.0366,11.5141,8.2624,11.9218,5.8367000000000004,6.2146,6.5049,-3.7838,17.0785,3.7469,1.1431,6.4695,5.9352,-4.4373,9.6711,16.048,-15.4805,9.8044,12.1275,-5.6567,10.0769,-11.8677,-1.4697,-5.4267,12.125,-0.278,7.2076,-0.8502,-9.8359,9.8701,-16.2848,11.1025,0.7429,0.8975,7.6132,2.263,2.9746,20.1721,0.9285,-1.0947,9.8343,12.8294,-15.337
train_46371,0,11.2112,-8.0269,9.7251,6.3454,10.3216,-13.0084,6.5148,16.8709,2.7236,6.7707,7.5793,5.3645,14.1736,7.8849,12.2294,14.3428,12.9017,-1.0017,17.0535,9.4772,7.7449,9.1826,1.108,3.1189,5.0947,13.5885,-4.2564,-0.7081,5.2012,1.834,-13.5446,8.2978,-3.674,9.8885,10.709,11.5531,3.4565,3.6483,10.7619,9.4413,-1.6169,17.9822,10.2069,11.3111,6.2147,-21.954,10.7253,4.8855,20.2512,29.1581,12.2926,13.423,-11.4055,6.2445,-0.3376,18.7959,9.1275,7.4319,5.6724,8.4194,9.5318,-17.9561,-0.5766,-1.155,6.5084,1.1698,5.6637,11.8083,5.0038,-3.4481,19.2276,0.4942,-6.9509,19.2565,16.0431,17.4568,9.3348,13.2016,2.561,14.4207,-2.2656,18.8156,12.2897,-0.391,1.5881,18.2175,-2.5791,15.1725,10.9296,8.0438,-42.4799,7.0276,10.7012,10.2484,12.981,-0.3969,5.0367,11.5897,2.8752,-3.4015,-1.6935,14.6659,29.5939,1.258,11.9759,4.4445,10.7032,30.0179,14.1656,25.0416,6.86,6.4829,5.3707,1.5479,3.575,0.3261,2.8268,7.3366,-7.5792,-2.5478,22.8959,10.1074,-2.0614,16.5364,-0.578,12.125,12.5767,-1.2142,-0.265,12.6451,12.3855,0.9387,6.1827,6.4634,-8.5319,5.2355,9.1518,14.7507,6.8483,5.202,-2.5795,-4.1273,12.951,9.4008,10.7415,6.5327,7.6771,2.5943,4.2709,10.1748,19.0739,4.636,8.0647,18.0511,-2.4969,-6.1204,12.6343,-7.7675,19.5663,12.0644,10.0676,5.4015,4.8275,4.736,-3.7429,16.3667,3.3313,-17.719,7.7508,6.1061,-3.421,-5.1395,17.4546,-2.1302,18.6633,6.6168,-5.5624,10.7138,-6.0936,10.6947,-4.2579,11.3018,18.5993,2.9979,-1.6154,-2.4478,6.16,7.8592,18.937,1.4661,1.8053,4.4474,1.9662,7.2101,15.3108,2.7435,10.5584,9.5481,13.7101,0.1192
